World Port Index Number,Region Name,Main Port Name,Latitude,Longitude
57446,Thailand -- 57431,Sattahip,12.616667,100.916667
57872,China -- 57855,Zhangzhou,24.683333,118.15
57439,Thailand -- 57431,Songkhla Harbor,7.216667,100.583333
55350,New Zealand S Island -- 55260,Timaru,-44.4,171.25
51941,Indonesia - Borneo -- 51760,Pontianak,-0.016667,109.333333
50010,Singapore -- 49990,Pulau Bukom,1.233333,103.766667
50450,Indonesia -- 50020,Teluk Bayur,-1,100.366667
51586,Sarawak -- 51550,Tawa,4.25,117.883333
59120,Philippine Islands -- 57960,Pulupandan,10.516667,122.8
8290,United States E Coast -- 6585,Portsmouth,36.816667,-76.3
57005,Solomon Islands -- 56940,Ringgi Cove,-8.116667,157.1
57821,China -- 57815,Zhuhai,22.233333,113.583333
52320,Sulawesi -- 51970,Ujung Pandang,-5.133333,119.4
54325,Australia -- 53290,Port Bonython,-33.016667,137.766667
60133,China Continued -- 59850,Rizhao,35.383333,119.566667
8110,United States E Coast -- 6585,Philadelphia,39.95,-75.133333
50250,Indonesia -- 50020,Tanjungpandan,-2.75,107.633333
54290,Australia -- 53290,Port Pirie,-33.183333,138.016667
62010,Japan -- 61100,Uwajima Ko,33.216667,132.566667
52295,Sulawesi -- 51970,Pomalaa,-4.166667,121.6
51645,Brunei -- 51610,Seria Oil Loading Terminal,4.616667,114.316667
75,Iceland  West Coast -- 60,Straumsvik,64.05,-22.05
8025,United States E Coast -- 6585,Salem Nj,39.666667,-75.483333
53050,New Guinea West Coast - Irian Jaya -- 52900,Sailolof,-1.25,130.75
56150,Hawaiian Islands -- 56050,Kiholo,19.866667,-155.95
56120,Hawaiian Islands -- 56050,Kauhako Bay,19.383333,-155.9
56110,Hawaiian Islands -- 56050,Milolii,19.183333,-155.9
56090,Hawaiian Islands -- 56050,Hilo,19.733333,-155.066667
56325,Johnston Atoll -- 56324,Johnston Atoll,16.75,-169.516667
17790,United States W Coast -- 16000,Everett,48,-122.216667
17760,United States W Coast -- 16000,Edwards Point,47.8,-122.4
17090,United States W Coast -- 16000,La Push,47.9,-124.633333
17000,United States W Coast -- 16000,Nahcotta,46.5,-124.033333
16170,United States W Coast -- 16000,Gaviota,34.466667,-120.2
16080,United States W Coast -- 16000,Los Angeles,33.75,-118.25
16040,United States W Coast -- 16000,Isthmus Cove,33.45,-118.5
17050,United States W Coast -- 16000,Bay City,46.866667,-124.066667
16160,United States W Coast -- 16000,Ellwood,34.433333,-119.916667
16808,United States W Coast -- 16000,Cushman,43.983333,-124.066667
16835,United States W Coast -- 16000,Depoe Bay,44.8,-124.066667
17260,United States W Coast -- 16000,Keyport,47.7,-122.616667
17350,United States W Coast -- 16000,Fort Ward,47.583333,-122.516667
17670,United States W Coast -- 16000,Nisqually Head,47.116667,-122.75
20499,Canada North Coast -- 20490,Lady Franklin Point,68.483333,-113.266667
16805,United States W Coast -- 16000,Glenada,43.966667,-124.116667
16740,United States W Coast -- 16000,Empire,43.4,-124.283333
16803,United States W Coast -- 16000,Florence,43.966667,-124.116667
17170,United States W Coast -- 16000,Glen Cove,48.083333,-122.783333
17330,United States W Coast -- 16000,Creosote,47.616667,-122.5
17380,United States W Coast -- 16000,East Bremerton,47.566667,-122.616667
56250,Hawaiian Islands -- 56050,Kamalo,21.05,-156.883333
17120,United States W Coast -- 16000,Port Angeles,48.116667,-123.433333
16810,United States W Coast -- 16000,Waldport,44.433333,-124.066667
16790,United States W Coast -- 16000,Winchester Bay,43.683333,-124.183333
1035,Baffin Island -- 1010,Padloping Island,67.033333,-62.733333
17320,United States W Coast -- 16000,Winslow,47.616667,-122.516667
17550,United States W Coast -- 16000,Quartermaster Harbor,47.383333,-122.466667
16310,United States W Coast -- 16000,Yerbabuena Island,37.816667,-122.366667
16870,United States W Coast -- 16000,Tongue Point,46.2,-123.75
17230,United States W Coast -- 16000,Port Gamble,47.85,-122.583333
16140,United States W Coast -- 16000,Ventura,34.283333,-119.283333
17110,United States W Coast -- 16000,Sekiu,48.266667,-124.3
16800,United States W Coast -- 16000,Reedsport,43.7,-124.1
16130,United States W Coast -- 16000,Prisoners,34.016667,-119.683333
56290,Hawaiian Islands -- 56050,Port Allen,21.9,-159.583333
18060,United States W Coast -- 16000,Semiahmoo,48.983333,-122.766667
56240,Hawaiian Islands -- 56050,Pukoo,21.066667,-156.8
39140,Sardegna -- 39130,Maddalena,41.208,9.403
39370,Italy West Coast -- 39330,Imperia,43.883333,8.033333
40170,Sicilia -- 40090,Marsala,37.783333,12.433333
40180,Sicilia -- 40090,Mazara Del Vallo,37.644,12.592
40300,Isole Eolie -- 40290,Lipari,38.483333,14.966667
50785,Sumatera -- 50515,Dumai,1.683333,101.45
50925,Jawa -- 50920,Banten,-6.016667,105.966667
51855,Indonesia - Borneo -- 51760,North Pulau Laut Coal Terminal,-3.2,116.283333
54470,Australia -- 53290,Albany,-35.033333,117.883333
54450,Australia -- 53290,Esperance,-33.866667,121.9
46610,Angola -- 46540,Namibe,-15.2,12.15
46490,Angola -- 46478,Cabinda,-5.533333,12.2
13780,Argentina -- 13310,Mar Del Plata,-38.033333,-57.533333
13770,Argentina -- 13310,La Plata,-34.833333,-57.883333
13760,Argentina -- 13310,Buenos Aires,-34.6,-58.366667
13040,Brazil SE Coast -- 12700,Imbituba,-28.233333,-48.666667
12940,Brazil SE Coast -- 12700,Angra Dos Reis,-23.016667,-44.316667
5160,Canada Lake Superior -- 5120,Michipicoten,47.966667,-84.9
12690,Brazil NE Coast Cont -- 12575,Natal,-5.783333,-35.2
12661,Brazil NE Coast Cont -- 12575,Guamare Oil Terminal,-4.866667,-36.283333
12585,Brazil NE Coast Cont -- 12575,Itaqui,-2.566667,-44.366667
12560,Brazil NE Coast -- 12470,Manaus,-3.133333,-60.016667
12540,Brazil NE Coast -- 12470,Itacoatiara,-3.15,-58.45
12490,Brazil NE Coast -- 12470,Belem,-1.45,-48.5
9950,Bermuda Islands -- 9930,Ireland Island,32.316667,-64.833333
4180,Canada Lake Huron -- 3640,Meldrum Bay,45.933333,-83.116667
4140,Canada Lake Huron -- 3640,Little Current,45.983333,-81.933333
4080,Canada Lake Huron -- 3640,Killarney,45.966667,-81.516667
4060,Canada Lake Huron -- 3640,Key Harbour,45.883333,-80.75
2930,Canada Lake Ontario -- 2820,Belleville,44.15,-77.4
2130,Canada St Lawrence R -- 1930,Chicoutimi (Port Saguenay),48.433333,-71.066667
18925,Canada West Coast -- 18080,Kitimat,54,-128.683333
46495,Angola -- 46478,Futila Terminal,-5.45,12.183333
2960,Canada Lake Ontario -- 2820,Cobourg,43.95,-78.166667
12890,Brazil SE Coast -- 12700,Macae,-22.366667,-41.766667
53810,Australia -- 53290,Eden,-37.066667,149.916667
3350,Canada Lake Erie -- 3240,Leamington,42.033333,-82.6
12930,Brazil SE Coast -- 12700,Niteroi,-22.883333,-43.116667
5510,South Side -- 5501,Gaspe,48.833333,-64.483333
5600,New Brunswick -- 5555,Caraquet,47.8,-64.933333
9995,Bahama Islands -- 9980,Clifton Pier,25,-77.55
46549,Angola -- 46540,Girassol Terminal,-7.65,11.683333
46551,Angola -- 46540,Dalia Terminal,-7.683333,11.766667
54200,Australia -- 53290,Kingscote,-35.633333,137.633333
54970,Tasmania -- 54700,Launceston,-41.45,147.116667
48276,United Arab Emirates -- 48260,Mina Jabal Ali,25.016667,55.05
48275,United Arab Emirates -- 48260,Dubayy,25.266667,55.3
1040,Baffin Island -- 1010,Pangnirtung,66.133333,-65.75
18210,Canada West Coast -- 18080,Squamish,49.683333,-123.15
3860,Canada Lake Huron -- 3640,Owen Sound,44.583333,-80.933333
13070,Brazil SE Coast -- 12700,Pelotas,-31.783333,-52.333333
2970,Canada Lake Ontario -- 2820,Port Hope,43.933333,-78.283333
18150,Canada West Coast -- 18080,Vancouver,49.283333,-123.116667
46545,Angola -- 46540,Soyo Angola Lng Terminal,-6.116667,12.333333
4290,Canada Lake Huron -- 3640,Sault Ste Marie,46.516667,-84.35
5620,New Brunswick -- 5555,Shippegan,47.75,-64.7
4030,Canada Lake Huron -- 3640,Parry Sound,45.333333,-80.033333
18980,Canada West Coast -- 18080,Stewart,55.933333,-130
46485,Angola -- 46478,Takula Terminal,-5.216667,11.783333
18950,Canada West Coast -- 18080,Prince Rupert,54.316667,-130.333333
12920,Brazil SE Coast -- 12700,Rio De Janeiro,-22.9,-43.166667
3930,Canada Lake Huron -- 3640,Penetanguishene,44.766667,-79.933333
11830,Aruba -- 11825,Sint Nicolaas Baai,12.433333,-69.916667
46547,Angola -- 46540,Palanca Terminal,-6.95,12.4
18130,Canada West Coast -- 18080,Port Coquitlam,49.23333333,-122.7666667
13800,Argentina -- 13310,Puerto Rosales,-38.933333,-62.066667
12730,Brazil SE Coast -- 12700,Recife,-8.05,-34.866667
2520,Ottawa River -- 2270,Ottawa,45.433333,-75.7
3750,Canada Lake Huron -- 3640,Port Elgin,44.433333,-81.4
13930,Argentina -- 13310,Puerto Deseado,-47.75,-65.9
46580,Angola -- 46540,Sumbe,-11.2,13.833333
31280,Belgium -- 31240,Zeebrugge,51.333333,3.2
13810,Argentina -- 13310,Puerto Belgrano,-38.883333,-62.1
5210,Canada Lake Superior -- 5120,Thunder Bay,48.4,-89.233333
13055,Brazil SE Coast -- 12700,Tramandai,-29.983333,-50.133333
54940,Tasmania -- 54700,Port Dalrymple,-41.133333,146.833333
54410,Australia -- 53290,Thevenard,-32.166667,133.65
54280,Australia -- 53290,Wallaroo,-33.933333,137.616667
53840,Australia -- 53290,Welshpool,-38.7,146.466667
53930,Australia -- 53290,Western Port,-38.35,145.233333
63095,Antarctica -- 63060,Port Foster,-62.95,-60.633333
55680,American Samoa -- 55675,Pago Pago Harbor,-14.283333,-170.666667
54320,Australia -- 53290,Whyalla,-33.033333,137.583333
12370,Guyana -- 12350,Georgetown,6.833333,-58.166667
51400,Lesser Sunda Islands -- 51250,Kupang,-10.166667,123.583333
48420,Iran -- 48410,Khorramshahr,30.433333,48.183333
48620,India West Coast -- 48610,Mandvi,22.833333,69.35
50930,Jawa -- 50920,Anyer Lor,-6.05,105.916667
51280,Lesser Sunda Islands -- 51250,Ampenan,-8.566667,116.066667
61120,Japan -- 61100,Abashiri Ko,44.016667,144.283333
61170,Japan -- 61100,Muroran Ko,42.35,140.966667
57830,China -- 57815,Guangzhou,23.116667,113.233333
46530,Congo -- 46500,Matadi,-5.816667,13.45
46520,Congo -- 46500,Boma,-5.85,13.05
46510,Congo -- 46500,Banana,-5.983333,12.383333
45670,Algeria -- 45470,Ghazaouet,35.1,-1.866667
45570,Algeria -- 45470,Alger,36.766667,3.066667
45490,Algeria -- 45470,Annaba,36.916667,7.766667
44970,Cyprus -- 44890,Famagusta,35.116667,33.933333
44960,Cyprus -- 44890,Larnaca,34.916667,33.65
50910,Christmas Island -- 50900,Flying Fish Cove,-10.416667,105.7
30950,Germany -- 30650,Emden,53.333333,7.183333
30900,Germany -- 30650,Bremen,53.133333,8.766667
30840,Germany -- 30650,Nordenham,53.483333,8.483333
30810,Germany -- 30650,Bremerhaven,53.533333,8.583333
30800,Germany -- 30650,Cuxhaven,53.866667,8.716667
30780,Germany -- 30650,Hamburg,53.55,9.933333
29350,Sjaelland -- 29150,Helsingor,56.033333,12.616667
15480,Costa Rica West Coast -- 15470,Golfito,8.633333,-83.166667
15370,Colombia West Coast -- 15350,Buenaventura,3.883333,-77.066667
15330,Ecuador -- 15240,Esmeraldas,1,-79.65
15310,Ecuador -- 15240,Manta,-0.95,-80.716667
14760,Chile -- 14070,Iquique,-20.2,-70.166667
14660,Chile -- 14070,Antofagasta,-23.65,-70.416667
14425,Chile -- 14070,Lirquen,-36.716667,-72.983333
14415,Chile -- 14070,Bahia San Vicente,-36.733333,-73.166667
10500,Cuba South Coast -- 10310,Jucaro,21.616667,-78.85
14670,Chile -- 14070,Mejillones,-23.1,-70.466667
30100,Jylland -- 30020,Abenra,55.05,9.433333
30870,Germany -- 30650,Oldenburg,53.116667,8.216667
45520,Algeria -- 45470,Collo,37,6.583333
45525,Algeria -- 45470,Djen-Djen,36.816667,5.883333
45530,Algeria -- 45470,Jijel,36.833333,5.783333
11908,Colombia North Coast -- 11860,El Bosque,10.4,-75.533333
30105,Jylland -- 30020,Ensted,55.016667,9.433333
30480,Jylland -- 30020,Lemvig,56.583333,8.283333
30710,Germany -- 30650,Brunsbuttel Elbahafen,53.883333,9.166667
30740,Germany -- 30650,Neuhaus,53.8,9.033333
30760,Germany -- 30650,Gluckstadt,53.783333,9.416667
14400,Chile -- 14070,Coronel,-37.033333,-73.166667
29130,Bornholm -- 29020,Christianso Harbor,55.316667,15.183333
57745,China -- 57740,Fang-Cheng,21.75,108.35
59991,China Continued -- 59850,Nantong,32,120.8
60170,China Continued -- 59850,Longkou Gang,37.633333,120.283333
60215,China Continued -- 59850,Jinzhou Wan,40.75,121.1
44900,Cyprus -- 44890,Kyrenia,35.35,33.333333
14095,Chile -- 14070,Caleta Clarencia,-52.9,-70.1
14610,Chile -- 14070,Huasco,-28.466667,-71.25
10420,Cuba South Coast -- 10310,Media Luna,20.15,-77.433333
11905,Colombia North Coast -- 11860,Mamonal,10.316667,-75.516667
45560,Algeria -- 45470,Dellys,36.916667,3.916667
57822,China -- 57815,Huangpu,23.083333,113.416667
57859,China -- 57855,Huizhou,22.716667,114.516667
57862,China -- 57855,Chaozhou,23.616667,117.083333
29520,Sjaelland -- 29150,Korsor,55.333333,11.133333
30850,Germany -- 30650,Brake,53.333333,8.483333
30860,Germany -- 30650,Elsfleth,53.233333,8.466667
59985,China Continued -- 59850,Jiangyin,31.916667,120.233333
59986,China Continued -- 59850,Changzhou,31.966667,119.983333
59987,China Continued -- 59850,Gaogang,32.283333,119.85
60210,China Continued -- 59850,Huludao Gang,40.7,120.983333
60230,China Continued -- 59850,Bayuquan,40.3,122.083333
45510,Algeria -- 45470,Skikda,36.883333,6.916667
45610,Algeria -- 45470,Tenes,36.533333,1.316667
15500,Costa Rica West Coast -- 15470,Puerto Caldera,9.916667,-84.716667
30910,Germany -- 30650,Wilhelmshaven,53.533333,8.166667
14420,Chile -- 14070,Talcahuano,-36.7,-73.1
14720,Chile -- 14070,Tocopilla,-22.083333,-70.233333
15360,Colombia West Coast -- 15350,Tumaco,1.816667,-78.75
11821,Curacao -- 11785,Sint Michelsbaai,12.133333,-69.016667
45880,Cape Verde -- 45869,Porto Grande,16.883333,-25
14440,Chile -- 14070,Penco,-36.716667,-73
52695,Seram -- 52650,Salawati,-1.35,130.983333
15510,Costa Rica West Coast -- 15470,Puntarenas,9.983333,-84.833333
29260,Sjaelland -- 29150,Tuborg,55.716667,12.583333
14197,Chile -- 14070,Puerto Chacabuco,-45.466667,-72.833333
59988,China Continued -- 59850,Yangzhou,32.266667,119.433333
48015,Egypt Red Sea -- 47950,Ras Shukhier,28.133333,33.283333
48025,Egypt Red Sea -- 47950,Ras Badran Oil Terminal,28.95,33.166667
60165,China Continued -- 59850,Penglai,37.816667,120.833333
48065,Egypt Red Sea -- 47950,Wadi Feiran,28.75,33.2
47988,Egypt Red Sea -- 47950,Sharm El Sheikh,27.85,34.283333
57857,China -- 57855,Yantian,22.583333,114.266667
60140,China Continued -- 59850,Qingdao Gang,36.033333,120.266667
60193,China Continued -- 59850,Tangshan (Jingtang),39.2,119.016667
48053,Egypt Red Sea -- 47950,Ras Sudr,29.583333,32.7
11060,Dominican Republic -- 10950,Puerto Viejo De Azua,18.35,-70.833333
57876,China -- 57855,Xiuyu,25.233333,118.983333
57874,China -- 57855,Quanzhou,24.883333,118.6
57819,China -- 57815,Shui Dong,21.483333,111.083333
10520,Cuba South Coast -- 10310,Tunas De Zaza,21.633333,-79.55
59990,China Continued -- 59850,Zhangjiangang,31.966667,120.4
57777,China -- 57740,Shekou,22.466667,113.866667
57816,China -- 57815,Sanya,18.316667,109.45
59995,China Continued -- 59850,Zhenjiang,32.216667,119.433333
57817,China -- 57815,Yangpu,19.733333,109.183333
57770,China -- 57740,Zhanjiang,21.2,110.4
59963,China Continued -- 59850,Zhapu,30.583333,121.083333
60150,China Continued -- 59850,Weihai,37.5,122.1
11030,Dominican Republic -- 10950,San Pedro De Macoris,18.45,-69.316667
4840,US Lake Michigan -- 4570,Kenosha,42.583333,-87.816667
61840,Japan -- 61100,Nanao Ko,37.05,136.983333
41350,Croatia -- 40877,Dugi Rat,43.45,16.65
42327,Greece East Coast -- 42010,Chalkis,38.466667,23.6
42980,Kikladhes -- 42870,Nisos Naxos,37.1,25.366667
61180,Japan -- 61100,Mori,42.116667,140.583333
46454,Gabon -- 46410,M'bya Oil Terminal,-3.883333,10.933333
46453,Gabon -- 46410,Gamba Oil Terminal,-2.833333,10
46445,Gabon -- 46410,Cap Lopez,-0.633333,8.716667
45730, ,Ceuta,35.9,-5.316667
38990,France South Coast -- 38710,Nice,43.7,7.283333
38775,France South Coast -- 38710,Fos,43.416667,4.883333
38290,Spain SW Coast -- 38200,Cadiz,36.533333,-6.3
38220,Spain SW Coast -- 38200,Huelva,37.25,-6.95
37740,Spain N Coast -- 37270,Ferrol,43.483333,-8.233333
37560,Spain N Coast -- 37270,Gijon,43.55,-5.666667
33090,Scotland West Coast -- 32790,Mallaig,57,-5.816667
32955,Scotland West Coast -- 32790,Lochmaddy,57.6,-7.166667
32320,Scotland East Coast -- 31870,Burghead,57.7,-3.5
32290,Scotland East Coast -- 31870,Buckie Harbor,57.683333,-2.966667
32220,Scotland East Coast -- 31870,Aberdeen,57.15,-2.083333
32010,Scotland East Coast -- 31870,Grangemouth,56.016667,-3.716667
31930,Scotland East Coast -- 31870,Leith,55.983333,-3.183333
31680,England East Coast -- 31330,Bridlington,54.083333,-0.183333
31550,England East Coast -- 31330,Ipswich,52.05,1.166667
37230,France West Coast -- 36450,Bayonne,43.5,-1.466667
36900,France West Coast -- 36450,Nantes,47.2,-1.566667
36860,France West Coast -- 36450,Donges,47.3,-2.066667
35340,England South Coast -- 35220,Fowey Harbour,50.333333,-4.633333
35070,England SW Coast -- 35030,Bristol,51.466667,-2.633333
34690,England West Coast -- 34580,Liverpool,53.416667,-3
34630,England West Coast -- 34580,Barrow In Furness,54.116667,-3.233333
33690,Northern Ireland -- 33630,Ardglass,54.266667,-5.616667
33490,Scotland West Coast -- 32790,Glasgow,55.866667,-4.283333
33450,Scotland West Coast -- 32790,Bowling,55.933333,-4.483333
35870,France NW Coast -- 35720,Deauville,49.366667,0.083333
31972,Scotland East Coast -- 31870,Hound Point Terminal,56,-3.366667
32990,Scotland West Coast -- 32790,Lochboisdale,57.15,-7.3
38310,Spain SW Coast -- 38200,Algeciras,36.133333,-5.433333
32330,Scotland East Coast -- 31870,Inverness,57.483333,-4.233333
32070,Scotland East Coast -- 31870,Methil,56.183333,-3
32300,Scotland East Coast -- 31870,Lossiemouth,57.716667,-3.283333
32350,Scotland East Coast -- 31870,Invergordon,57.683333,-4.166667
37600,Spain N Coast -- 37270,Aviles,43.6,-5.933333
38375,Spain SE Coast -- 38340,Motril,36.75,-3.516667
38390,Spain SE Coast -- 38340,Almeria,36.833333,-2.466667
38500,Spain SE Coast -- 38340,El Grao,39.966667,0.016667
38610,Islas Baleares -- 38600,Ibiza,38.9,1.45
39080,Corse -- 39040,Bonifacio,41.383333,9.166667
33190,Scotland West Coast -- 32790,Corpach,56.85,-5.116667
33160,Scotland West Coast -- 32790,Lochaline,56.55,-5.766667
33170,Scotland West Coast -- 32790,Craignure,56.466667,-5.7
34640,England West Coast -- 34580,Heysham,54.033333,-2.916667
34650,England West Coast -- 34580,Liverpool Bay Terminal,53.533333,-3.55
34970,Wales -- 34710,Neath,51.633333,-3.833333
35240,England South Coast -- 35220,Newlyn,50.1,-5.55
35590,England South Coast -- 35220,Fawley Marine Terminal,50.816667,-1.333333
36620,France West Coast -- 36450,Concarneau,47.866667,-3.916667
27540,Finland -- 27380,Himanka,64,23.65
27590,Finland -- 27380,Kantlax,63.416667,22.283333
33200,Scotland West Coast -- 32790,Fort William,56.816667,-5.116667
33390,Scotland West Coast -- 32790,Greenock,55.95,-4.75
33405,Scotland West Coast -- 32790,Finnart Oil Terminal,56.116667,-4.833333
33460,Scotland West Coast -- 32790,Old Kilpatrick,55.916667,-4.466667
33985,Ireland -- 33840,Lancaster,54.05,-2.783333
46446,Gabon -- 46410,Oguendjo Terminal,-1.466667,8.916667
35300,England South Coast -- 35220,Mevagissey,50.266667,-4.783333
35320,England South Coast -- 35220,Charlestown,50.333333,-4.75
35700,England South Coast -- 35220,Folkestone Harbour,51.083333,1.2
35830,France NW Coast -- 35720,Fecamp,49.766667,0.366667
36855,France NW Coast Cont -- 36060,Montoir,47.3,-2.133333
37350,Spain N Coast -- 37270,Bermeo,43.416667,-2.716667
31890,Scotland East Coast -- 31870,Dunbar,56,-2.516667
32830,Scotland West Coast -- 32790,Aultbea,57.833333,-5.583333
32850,Scotland West Coast -- 32790,Gairloch,57.716667,-5.683333
32900,Scotland West Coast -- 32790,Kyle Of Lochalsh,57.283333,-5.716667
38380,Spain SE Coast -- 38340,Adra,36.733333,-3.033333
38410,Spain SE Coast -- 38340,Aguilas,37.4,-1.566667
34950,Wales -- 34710,Swansea,51.616667,-3.95
38160,Islas Canarias -- 38140,Santa Cruz De Tenerife,28.466667,-16.233333
